,sleep_hours,study_hours,social_media_hours,attendance,exam_pressure,family_support,stress_level,study_sleep_ratio,pressure_support_gap,low_sleep,high_pressure,study_pressure,student_type_college,student_type_school,student_type_working_student,month_April,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September
5058,6.016344437288772,3.432777762488598,2.3596862676234114,90.44095921927445,5.0,1.0,0,0.48925445339383566,4.0,0,0,17.163888812442988,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5059,6.606012520195187,5.181600291300888,3.509232140520505,88.73372545325388,8.0,6.0,0,0.6812505603353801,2.0,0,1,41.4528023304071,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5060,5.422772019093312,3.856999605284264,0.4888696298107895,70.02001436113035,9.0,8.0,1,0.6005194632190523,1.0,0,1,34.712996447558375,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5061,7.328716238603989,1.53204147822021,5.610477467321552,89.68232974583611,4.0,7.0,0,0.1839468934142727,-3.0,0,0,6.12816591288084,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5062,8.184920939561145,4.046741802736172,3.206900765918147,77.15180854984507,1.0,2.0,0,0.4405853713237868,-1.0,0,0,4.046741802736172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5063,6.477717986029128,1.938420213517928,1.5953096384551508,87.59977247890404,8.0,3.0,0,0.2592261726290753,5.0,0,1,15.507361708143424,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5064,7.662762158823367,6.070086001796678,2.987614455299052,80.66186857769412,1.0,8.0,0,0.7007102227335257,-7.0,0,0,6.070086001796678,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5065,9.698757457709435,4.3018426195319135,3.5010568837904823,99.64865384247229,5.0,4.0,0,0.40208805896726274,1.0,0,0,21.50921309765957,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5066,7.499404910172234,2.464124045521133,3.5010568837904823,80.04299167062833,3.0,9.0,0,0.28991724380280165,-6.0,0,0,7.392372136563399,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5067,5.57847450372206,4.046800544432399,7.138831797410329,97.82210114112424,1.0,7.0,0,0.6151578974947374,-6.0,0,0,4.046800544432399,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5068,5.837183433224196,1.7526309365614343,4.936959477361291,78.33016644008443,1.0,8.0,0,0.25633814767127727,-7.0,0,0,1.7526309365614343,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5069,9.277112328434356,4.569939755094493,7.609889343668751,91.38776629587548,9.0,7.0,1,0.4446715778760677,2.0,0,1,41.12945779585044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5070,6.3211820594200905,1.9342703686070817,1.0367027417034764,71.33392048845667,1.0,5.0,0,0.264201921617053,-4.0,0,0,1.9342703686070817,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5071,5.620717581417663,3.4017258935829457,3.1904233035553853,64.80674408250187,8.0,9.0,0,0.5138001812870788,-1.0,0,1,27.213807148663566,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5072,5.901568167309082,4.538138319492896,0.0738244232309628,69.63370758002624,7.0,7.0,1,0.657551763523668,0.0,0,1,31.766968236450275,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5073,2.956166398400768,3.1135988993264347,3.5010568837904823,74.88114269561828,1.0,6.0,0,0.7870242517061641,-5.0,1,0,3.1135988993264347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5074,7.777361598118271,2.147558194826107,2.7392013546580944,81.9415541178291,8.0,6.0,0,0.24467012903815077,2.0,0,1,17.180465558608855,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5075,7.687546411073183,3.065199364105426,5.577512579229007,94.8266713065304,8.0,2.0,0,0.35282681888162465,6.0,0,1,24.52159491284341,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5076,4.896676583715402,3.11034267726723,2.4786646586016245,98.2829536421567,7.0,5.0,0,0.5274738461758154,2.0,1,1,21.77239874087061,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5077,3.608629825919565,10.073437971032806,4.403936132276311,-5.0,9.0,3.0,1,2.1857771944230393,6.0,1,1,90.66094173929525,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5078,5.742091301360215,5.757611039802014,4.789601004121956,81.9415541178291,7.0,8.0,0,0.8539799866905418,-1.0,0,1,40.3032772786141,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5079,4.840226752413527,8.165187010191842,5.37274752363648,88.84316477019922,2.0,8.0,0,1.3980941761923034,-6.0,1,0,16.330374020383683,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5080,6.542206592111501,4.538138319492896,2.201957438334084,81.51676116862974,5.0,6.0,0,0.6016990205809793,-1.0,0,0,22.69069159746448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5081,4.886156946019641,3.965355006114276,2.0842410657076345,86.2104687492598,6.0,4.0,0,0.6736746985307185,2.0,1,0,23.792130036685656,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5082,5.427026740200545,6.472614854801364,0.0650075096359332,97.74611692823244,5.0,7.0,1,1.0070931888793413,-2.0,0,0,32.36307427400682,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5083,6.542206592111501,1.2663597274049383,3.343177089940155,81.9415541178291,3.0,6.0,0,0.16790308140451118,-3.0,0,0,3.7990791822148147,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5084,9.103913901838997,4.3797372866315865,3.3019036282486445,67.9464812315577,4.0,6.0,0,0.4334693792110043,-2.0,0,0,17.518949146526346,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5085,9.678969644327726,4.45755350497579,5.758324354569888,81.71324885147924,5.0,6.0,0,0.41741419382566347,-1.0,0,0,22.28776752487895,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5086,6.43512315583577,3.665761041589868,3.243891035967829,79.5980449244241,8.0,6.0,1,0.49303299552108165,2.0,0,1,29.326088332718943,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5087,5.9238947310977785,2.641930349988394,5.260946252014497,72.07429744591332,4.0,7.0,0,0.3815670879747067,-3.0,0,0,10.567721399953577,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5088,6.607059264289597,4.7749303557096034,3.048478492811341,74.62028922574746,6.0,9.0,0,0.6276972729954827,-3.0,0,0,28.64958213425762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5089,5.4512517809684855,5.663906500231159,5.039342716780791,78.71189663163835,6.0,3.0,1,0.8779546501254167,3.0,0,0,33.983439001386955,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5090,8.14873642248249,6.748745894607046,4.380598687053519,65.89733294235384,7.0,6.0,0,0.7376697265015083,1.0,0,1,47.24122126224932,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5091,5.674207207171068,4.449659998462011,3.602487023306041,80.19293992709639,5.0,1.0,0,0.6666949137690986,4.0,0,0,22.248299992310056,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5092,6.131664031698868,4.572717031868272,5.152548279735535,78.89844685821222,4.0,7.0,0,0.6411851443847367,-3.0,0,0,18.29086812747309,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5093,5.726835588854117,5.03045923731863,4.579548190984111,81.56624127799013,5.0,5.0,0,0.7478195610509255,0.0,0,0,25.15229618659315,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5094,3.1029226336938422,9.438887121385015,6.156146860142716,72.39153441981409,1.0,7.0,1,2.3005276882072794,-6.0,1,0,9.438887121385015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5095,7.302928282215033,3.8800106595358255,4.545188853570636,81.12346561145289,5.0,6.0,0,0.46730629576156313,-1.0,0,0,19.40005329767913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5096,5.260118760976104,4.538138319492896,8.019963740581101,91.26880170557652,5.0,9.0,1,0.7249284706517758,-4.0,0,0,22.69069159746448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5097,4.195941096577227,4.695549810398326,3.909735000904616,86.05260703773742,1.0,6.0,0,0.9036957354061369,-5.0,1,0,4.695549810398326,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5098,4.505182102186359,4.7987707038422265,1.6689338764392,82.63090521106233,2.0,7.0,0,0.8716824647701328,-5.0,1,0,9.597541407684453,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5099,8.123695977208724,4.538138319492896,5.193670003413712,85.26833242227299,4.0,8.0,0,0.4974013087272205,-4.0,0,0,18.152553277971585,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5100,5.972076567286045,4.836350042835883,2.8009345132712227,79.94618798009553,6.0,8.0,0,0.693674258473969,-2.0,0,0,29.0181002570153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5101,6.473613739715601,2.999312863742602,3.594478866087937,69.64848028983113,10.0,4.0,1,0.40132029406389114,6.0,0,1,29.99312863742602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5102,5.4897606544543445,3.557720750996581,3.55639420895166,77.3693690807377,6.0,2.0,1,0.548205232893248,4.0,0,0,21.34632450597949,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5103,6.542206592111501,3.093731912623685,4.252406468215131,97.79328492817484,5.0,6.0,0,0.4101892297486868,-1.0,0,0,15.468659563118425,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5104,4.905641606340496,6.260376605578606,3.5010568837904823,87.58954628321554,8.0,6.0,1,1.0600671396749262,2.0,1,1,50.08301284462885,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5105,6.611761759684645,1.5154910731630933,2.3258960697549336,96.29045235951342,5.0,5.0,0,0.19909859517540654,0.0,0,0,7.577455365815466,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5106,5.131258894060955,7.354594873167192,2.096701132341165,79.6823148891587,6.0,6.0,1,1.1995244370273161,0.0,0,0,44.12756923900315,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5107,5.798118330862374,5.227215028899948,5.643680515940741,99.40208938411192,9.0,7.0,0,0.768920865229607,2.0,0,1,47.044935260099535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5108,5.848275690279231,11.85512869099835,2.727401538597023,91.34481611344174,4.0,6.0,0,1.731111483701815,-2.0,0,0,47.4205147639934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5109,7.883884551675861,8.250997858572847,3.5589314372920384,64.56758532652336,8.0,8.0,0,0.9287601398440476,0.0,0,1,66.00798286858277,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5110,7.6721579560257664,6.29824926229552,3.180014822896037,94.83026304901854,7.0,9.0,0,0.7262609023304564,-2.0,0,1,44.08774483606864,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5111,8.548811653703169,3.533201538960734,4.457061661816795,81.9415541178291,6.0,7.0,0,0.3700147900174056,-1.0,0,0,21.199209233764403,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5112,7.768825833670075,3.692665808511359,1.3320788587593273,87.91434352868579,4.0,8.0,0,0.42111291506468923,-4.0,0,0,14.770663234045436,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5113,6.542206592111501,2.029589590737245,3.2427281563409216,94.50035869025174,6.0,4.0,0,0.26909758648881626,2.0,0,0,12.177537544423469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5114,9.0390494529351,1.8106521586591695,3.9001932278243694,86.16743949064339,6.0,5.0,0,0.18036091635446544,1.0,0,0,10.863912951955017,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5115,3.381079475384181,5.911305500262276,3.5010568837904823,62.44150057114739,5.0,10.0,0,1.3492805902006393,-5.0,1,0,29.55652750131138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5116,6.542206592111501,6.602261809184901,2.040132933567319,89.327943518896,3.0,10.0,0,0.8753753597906345,-7.0,0,0,19.8067854275547,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5117,5.894176155391124,5.000191357616618,0.3895674395867039,78.21875414949525,2.0,8.0,0,0.7252775741314003,-6.0,0,0,10.000382715233236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5118,7.60119774683481,5.218778102923904,1.3637606329240637,80.71964158955784,3.0,9.0,0,0.606750159283849,-6.0,0,0,15.656334308771713,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5119,7.146457731051608,2.355732874798933,1.620768837441947,69.40942277191402,2.0,5.0,0,0.2891726628396606,-3.0,0,0,4.711465749597866,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5120,5.729473925627645,5.459965583777026,5.05868026583033,86.47398149882756,8.0,2.0,0,0.8113510274531283,6.0,0,1,43.67972467021621,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5121,3.739307139201787,6.220566574433276,0.9648969881381508,77.79992763275014,8.0,5.0,1,1.3125476766380177,3.0,1,1,49.76453259546621,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5122,4.052847717087245,2.1304023370475798,2.069384791543379,79.41230875788762,5.0,7.0,0,0.42162409325006683,-2.0,1,0,10.652011685237898,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5123,7.758364156922989,4.241283204679409,6.997738461385247,78.59284574461006,9.0,8.0,0,0.4842551792422236,1.0,0,1,38.171548842114674,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5124,6.770501707332941,6.645061907446144,4.592686811783486,86.63986432918395,8.0,5.0,1,0.8551651048702903,3.0,0,1,53.16049525956915,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5125,7.355187563219773,6.836086972671522,2.160817212720215,96.62954639849848,6.0,5.0,0,0.8181847410301767,1.0,0,0,41.01652183602913,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5126,7.111357357928768,5.733839466691241,3.5010568837904823,98.84883097072432,5.0,7.0,0,0.7068902544512445,-2.0,0,0,28.669197333456204,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5127,9.213638758598576,5.927161537567624,3.5010568837904823,55.7958019516162,3.0,7.0,0,0.5803183055184631,-4.0,0,0,17.781484612702872,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5128,7.328694133548025,3.061333701914886,2.4244836946823773,78.71626046000331,4.0,3.0,0,0.36756466894177536,1.0,0,0,12.245334807659544,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5129,3.603635860568129,6.979216113466823,3.5010568837904823,97.2726355598632,2.0,9.0,0,1.5160226231719218,-7.0,1,0,13.958432226933645,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5130,5.798747486985044,6.880164119746765,4.182203906566746,66.665029621685,9.0,5.0,1,1.0119752399861266,4.0,0,1,61.92147707772089,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5131,5.072591765068202,6.423073456544156,5.09532212823537,99.67457090032572,6.0,5.0,1,1.0577153388594396,1.0,0,0,38.538440739264935,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5132,7.133030630603986,3.0717631574518536,4.711235819208144,58.46111926113674,10.0,5.0,1,0.37768985473791755,5.0,0,1,30.717631574518535,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5133,8.209994742647782,0.7818232749090495,5.247770936566979,85.40782711928637,1.0,6.0,0,0.08488856907688995,-5.0,0,0,0.7818232749090495,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5134,7.706687048470068,3.613081792853568,3.5010568837904823,82.53661841964045,8.0,5.0,0,0.4149777949683463,3.0,0,1,28.904654342828543,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5135,5.501830974934693,7.363036326073894,3.2832355955023163,61.86645353272104,4.0,1.0,0,1.1324558196697587,3.0,0,0,29.452145304295577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5136,4.589984029960522,5.027487230295413,3.2819509624923904,90.97069827870315,5.0,8.0,0,0.8993741669653603,-3.0,1,0,25.137436151477065,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5137,3.5484378694142618,5.6606549410268725,6.83815886044936,81.9415541178291,3.0,6.0,0,1.2445272648641983,-3.0,1,0,16.981964823080617,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5138,8.262025090784816,2.197978676496076,3.409523073089236,83.19743569706236,9.0,10.0,0,0.23731080999585488,-1.0,0,1,19.781808088464686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5139,6.3203882454333495,6.158875277902221,0.4406070845171309,78.76109027296138,4.0,6.0,0,0.8413317806940485,-2.0,0,0,24.635501111608885,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5140,6.808372952272434,5.966518353798683,2.072712651225812,68.12522654971619,4.0,7.0,0,0.7641180038745812,-3.0,0,0,23.86607341519473,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5141,9.020650792501147,4.24674597518858,2.3718780124207703,77.01067860948302,6.0,9.0,0,0.4237994181342583,-3.0,0,0,25.48047585113148,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5142,6.503607558910415,4.8446994469977,5.543079991045069,79.09787896237822,4.0,6.0,1,0.6456493638509514,-2.0,0,0,19.3787977879908,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5143,6.633410590004953,2.7376028732819564,4.338230343897891,65.56789472808097,9.0,1.0,1,0.35863430127373513,8.0,0,1,24.63842585953761,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5144,6.500665948768857,1.8650050765258064,6.113948597676005,78.4730992062888,2.0,8.0,0,0.24864526553564545,-6.0,0,0,3.7300101530516128,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5145,6.78349155637354,2.5620662344813017,4.889829621822781,75.99094697571155,6.0,4.0,0,0.329166700564266,2.0,0,0,15.37239740688781,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5146,5.336837464755616,3.070828564754704,3.1349531389856944,67.37099006447968,5.0,4.0,0,0.4845995469876127,1.0,0,0,15.35414282377352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5147,6.181519748349433,3.983537899371252,1.7171827387102945,68.58290457601888,7.0,10.0,1,0.5546928838129018,-3.0,0,1,27.88476529559876,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5148,6.278292527353187,3.0173636448084595,6.566221928911264,92.78731766344782,4.0,9.0,0,0.41457026266375546,-5.0,0,0,12.069454579233838,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5149,5.699061883842325,4.754933264440902,2.28636397454024,80.03175330924834,5.0,6.0,0,0.7097909150398317,-1.0,0,0,23.77466632220451,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5150,4.917188428389391,6.579340103286001,1.9505047248064504,99.6524313850229,3.0,7.0,0,1.1119030909544387,-4.0,1,0,19.738020309858005,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5151,6.321038257250178,5.2311175140066215,2.2803020480717207,71.66542433470772,5.0,6.0,0,0.7145321920461398,-1.0,0,0,26.155587570033106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5152,7.589276080327594,2.1096614164215346,2.861733702046379,71.94515763342956,7.0,6.0,0,0.24561574184969875,1.0,0,1,14.767629914950742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5153,6.045525542373681,4.538138319492896,0.0551116503861554,81.18641515921789,3.0,5.0,0,0.6441163675015178,-2.0,0,0,13.614414958478688,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5154,7.633091188031205,6.640581555309787,0.6973138460289894,69.15220954901119,10.0,3.0,1,0.7692009050612363,7.0,0,1,66.40581555309787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5155,5.96806058095745,5.124122025867255,1.3759203787330954,68.8916605725556,6.0,3.0,0,0.7353727721413083,3.0,0,0,30.74473215520353,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5156,7.162280894673823,1.8019340427733652,0.6423752465758916,55.49799923831129,7.0,2.0,1,0.22076354220413938,5.0,0,1,12.613538299413557,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5157,7.801094191263592,4.270088331770521,4.9775420938986725,76.31117131870901,4.0,7.0,0,0.48517698356293304,-3.0,0,0,17.080353327082083,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5158,8.896394360441162,3.0365458563731016,1.2309617079984618,58.43056047812805,10.0,7.0,1,0.3068335543004511,3.0,0,1,30.365458563731018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5159,7.532696085524694,4.358542278212452,0.0981353922861067,96.72078673656408,1.0,4.0,0,0.510804818843426,-3.0,0,0,4.358542278212452,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5160,7.456085982192596,4.7647630646031525,3.3797657954772635,78.48160016382732,2.0,6.0,0,0.5634714541263081,-4.0,0,0,9.529526129206305,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5161,7.369704564200932,7.83579067040998,1.8425851847135484,80.38314876354264,9.0,8.0,0,0.9362087526870878,1.0,0,1,70.52211603368983,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5162,4.884578976536653,3.7357945852262215,0.0838166787992392,68.2359476064184,5.0,2.0,0,0.6348448376887805,3.0,1,0,18.67897292613111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5163,4.7863089491127,7.688554665031763,3.5010568837904823,73.59247386841565,5.0,4.0,0,1.3287494208567556,1.0,1,0,38.44277332515881,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5164,6.484781564856062,5.343724994390397,0.4446965055894396,63.96979364818287,2.0,3.0,0,0.7139453500528656,-1.0,0,0,10.687449988780793,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5165,4.038170349718164,8.242339428385968,1.5659366842314733,83.29487057270447,8.0,6.0,1,1.6359787097804357,2.0,1,1,65.93871542708774,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5166,5.266995795335229,3.7363565355081674,3.181251743230125,81.36472137743513,4.0,8.0,0,0.596195794209609,-4.0,0,0,14.94542614203267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5167,6.542206592111501,7.248887028773254,5.313778431915954,85.7675460630376,6.0,9.0,0,0.9611095824867706,-3.0,0,0,43.49332217263952,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5168,5.979335213868153,15.856340782999707,2.840896244009077,74.20853606366786,1.0,8.0,0,2.2718984397672535,-7.0,0,0,15.856340782999707,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5169,3.4739251713656976,4.325286727607796,0.3170518396690456,89.57935242060783,7.0,4.0,1,0.9667767255676901,3.0,1,1,30.277007093254575,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5170,5.494022139834027,3.5268777007146688,4.960738940382081,80.8369162315058,8.0,9.0,0,0.5430960389064531,-1.0,0,1,28.21502160571735,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5171,7.452560039812734,4.538138319492896,4.5062358692884255,96.8171545185752,1.0,9.0,1,0.5368951297734217,-8.0,0,0,4.538138319492896,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5172,6.143785891923022,2.020602353018719,6.604867470140872,63.90802680132819,5.0,6.0,1,0.28284755220663493,-1.0,0,0,10.103011765093594,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5173,8.78347436768849,3.236881216491775,2.2329183430518684,59.73964278643175,6.0,3.0,0,0.33085191362918065,3.0,0,0,19.421287298950652,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5174,6.379299387374295,3.5997112506494764,2.9872207779436564,87.71404784304404,3.0,6.0,0,0.4878120620513714,-3.0,0,0,10.799133751948428,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5175,9.349723942196022,3.839056365261544,2.743242488690849,85.45326601671799,7.0,6.0,0,0.3709332139391311,1.0,0,1,26.873394556830807,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5176,6.55396817190893,4.888555853459364,0.526550225204037,56.9474093193148,6.0,6.0,0,0.6471507083705382,0.0,0,0,29.331335120756183,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5177,4.831015913376667,6.510248369407076,3.558847389421669,88.05792342188224,6.0,5.0,1,1.1164861262807075,1.0,1,0,39.06149021644246,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5178,6.3414472793372045,3.317194723289671,3.5010568837904823,81.9415541178291,7.0,8.0,0,0.45184479259642,-1.0,0,1,23.220363063027698,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5179,4.78404622754727,4.538138319492896,6.9233455171654565,98.31180349512864,5.0,9.0,1,0.7845957900335278,-4.0,1,0,22.69069159746448,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5180,6.057821161318409,3.8353116669244938,2.0716677511566117,78.8838564002466,3.0,9.0,0,0.5434129852913492,-6.0,0,0,11.505935000773482,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5181,7.32422267919215,2.818173403870011,4.283541106899845,97.18983491527756,10.0,6.0,0,0.3385509389260487,4.0,0,1,28.18173403870011,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5182,8.262747498016484,1.937533330295257,3.453882977864253,66.77312007725422,4.0,7.0,0,0.20917479729531208,-3.0,0,0,7.750133321181028,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5183,5.351595243120062,7.441452917433498,6.118865722706612,90.99660381526252,2.0,7.0,0,1.1715880235746996,-5.0,0,0,14.882905834866996,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5184,7.522695031082307,6.946060302650928,6.967913928814953,99.25494420519362,6.0,7.0,0,0.815007492033754,-1.0,0,0,41.67636181590557,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5185,8.749362254569212,4.168019738095415,3.6789142947846103,69.17835093599344,8.0,6.0,0,0.42751716771443166,2.0,0,1,33.34415790476332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5186,4.170467055286847,7.138609699405472,5.947209626101566,81.61639404628623,8.0,10.0,1,1.380650843158585,-2.0,1,1,57.108877595243776,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5187,6.812555194396074,4.944963499013639,2.2873253683494266,92.98884414410936,1.0,10.0,0,0.6329508561501938,-9.0,0,0,4.944963499013639,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5188,6.943469591230707,8.253924249758727,4.6056129410537725,81.9415541178291,5.0,1.0,0,1.0390830045942079,4.0,0,0,41.269621248793634,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5189,6.091232425369006,2.582709487476025,5.94744561859194,76.54729231483122,5.0,6.0,0,0.3642116535676277,-1.0,0,0,12.913547437380124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5190,6.542206592111501,2.5691864359258,2.990365982359497,97.10651554141738,9.0,6.0,1,0.3406412174671731,3.0,0,1,23.1226779233322,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5191,4.705970789584999,3.9834316861068255,3.8353054574487393,90.11649758713908,3.0,1.0,0,0.6981163824703954,2.0,1,0,11.950295058320476,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5192,4.323460585749094,4.538138319492896,4.124909712303449,93.8860650930703,3.0,6.0,0,0.8524789930147119,-3.0,1,0,13.614414958478688,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5193,7.1408880554015,1.6384741919082426,2.9342794226469286,58.577345291854336,6.0,3.0,0,0.20126479823305157,3.0,0,0,9.830845151449456,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
